0.05,5.016891464581947e-12,4.093841573701875e-7
0.05,1.0033782929163893e-11,6.550146517923e-6
0.05,2.0067565858327787e-11,0.000104802344286768
0.05,4.013513171665557e-11,0.001676837508588288
0.05,8.027026343331115e-11,0.02682940013741261
0.05,1.605405268666223e-10,0.42927040219860174
0.05,3.210810537332446e-10,6.868326435177628
0.05,6.421621074664892e-10,109.89322296284205
0.05,1.2843242149329783e-9,1758.2915674054727
0.05,2.5686484298659567e-9,28132.665078487564
0.05,5.137296859731913e-9,449936.59425618604
0.07500000000000001,3.634883617632294e-12,4.149362606280905e-7
0.07500000000000001,7.269767235264588e-12,6.638980170049448e-6
0.07500000000000001,1.4539534470529175e-11,0.00010622368272079117
0.07500000000000001,2.907906894105835e-11,0.0016995789235326588
0.07500000000000001,5.81581378821167e-11,0.02719326277652254
0.07500000000000001,1.163162757642334e-10,0.43509220442436064
0.07500000000000001,2.326325515284668e-10,6.96147527078977
0.07500000000000001,4.652651030569336e-10,111.38360433263632
0.07500000000000001,9.305302061138672e-10,1782.1376693221812
0.07500000000000001,1.8610604122277344e-9,28514.2027091549
0.07500000000000001,3.722120824455469e-9,455555.47145221225
0.1125,2.495892802524165e-12,4.086264104054372e-7
0.1125,4.99178560504833e-12,6.5380225664869955e-6
0.1125,9.98357121009666e-12,0.00010460836106379193
0.1125,1.996714242019332e-11,0.0016737337770206708
0.1125,3.993428484038664e-11,0.026779740432330734
0.1125,7.986856968077328e-11,0.42847584691729174
0.1125,1.5973713936154655e-10,6.855613550676668
0.1125,3.194742787230931e-10,109.68981681082668
0.1125,6.389485574461862e-10,1755.037068973227
0.1125,1.2778971148923724e-9,28064.51334090108
0.1125,2.555794229784745e-9,447866.0250111418
0.16875,1.8706882955933102e-12,4.2098865517380037e-7
0.16875,3.7413765911866204e-12,6.735818482780806e-6
0.16875,7.482753182373241e-12,0.0001077730957244929
0.16875,1.4965506364746482e-11,0.0017243695315918863
0.16875,2.9931012729492963e-11,0.02758991250547018
0.16875,5.986202545898593e-11,0.4414386000875229
0.16875,1.1972405091797185e-10,7.063017601400366
0.16875,2.394481018359437e-10,113.00828162240586
0.16875,4.788962036718874e-10,1807.5666842332064
0.16875,9.577924073437748e-10,28872.607341086456
0.16875,1.9155848146875496e-9,457516.2089697675
0.253125,1.45054318380685e-12,4.0940903928786914e-7
0.253125,2.9010863676137e-12,6.550544628605906e-6
0.253125,5.8021727352274e-12,0.0001048087140576945
0.253125,1.16043454704548e-11,0.001676939424923112
0.253125,2.32086909409096e-11,0.026831030798769792
0.253125,4.64173818818192e-11,0.4292964927803167
0.253125,9.28347637636384e-11,6.868743884485067
0.253125,1.856695275272768e-10,109.89990215176107
0.253125,3.713390550545536e-10,1756.4549310667642
0.253125,7.426781101091072e-10,28004.83281875237
0.253125,1.4853562202182144e-9,435842.2070485109
0.3796875,1.1053699221658964e-12,4.05581222123986e-7
0.3796875,2.2107398443317928e-12,6.489299553983776e-6
0.3796875,4.4214796886635855e-12,0.00010382879286374041
0.3796875,8.842959377327171e-12,0.0016612606858198466
0.3796875,1.7685918754654342e-11,0.026580170973117545
0.3796875,3.5371837509308684e-11,0.4252827355698807
0.3796875,7.074367501861737e-11,6.8045237691180915
0.3796875,1.4148735003723474e-10,108.80661316961678
0.3796875,2.8297470007446947e-10,1737.329307817987
0.3796875,5.659494001489389e-10,27571.803816614945
0.3796875,1.1318988002978779e-9,427153.4225920941
0.56953125,8.791587269158532e-13,4.045829511253711e-7
0.56953125,1.7583174538317064e-12,6.4733272180059375e-6
0.56953125,3.516634907663413e-12,0.000103573235488095
0.56953125,7.033269815326826e-12,0.00165717176780952
