96.11613876319763, 0.30916909765830886
98.15233785822028, 0.27000546158529753
100.15082956259431, 0.2466930206411746
102.14932126696834, 0.22539339047347912
104.18552036199094, 0.19684194472866112
106.25942684766221, 0.16431842915062755
108.29562594268481, 0.1435035831388946
110.3318250377074, 0.12532543355087794
112.40573152337862, 0.10461834443918253
114.44193061840122, 0.09136593726391778
116.47812971342387, 0.07979226336320891
118.55203619909503, 0.06660846290809161
118.66515837104072, 0.05817091329374364
120.70135746606337, 0.05080218046913022
122.77526395173459, 0.04240831141767668
124.88687782805431, 0.033838551534282404
126.96078431372553, 0.02824752438059112
127.07390648567122, 0.02466930206411746
129.14781297134243, 0.020593278373701597
131.29713423831078, 0.015706464294715554
133.48416289592762, 0.011450475699382835
135.63348416289597, 0.008733261623828438
137.78280542986425, 0.006660846290809168
139.96983408748116, 0.004855953393399665
142.19457013574657, 0.0033838551534282335
144.4193061840121, 0.002358028335886962
146.68174962292608, 0.0015706464294715555
148.98190045248867, 0.001000000000000002
153.28054298642542, 0.000581709132937437
157.95625942684774, 0.00021544346900318867
